AccountId,AccountNumber,AccountType,AccountHolderFullName,IdType,IdValue,AccountHolderEmailAddress,AccountHolderMobileNumber,ProductType,ShariaCompliance,ProviderType
BE323B71-1EC,86243355200,Savings,Wei Ho,NRIC,930813-8790,y1ppdsjv@hotmail.com,60900830491,Conventional,False,Maybank
1E249E1E-34F,19513083285,E-Wallet (Individual),Rosmah binti Mahmood,NRIC,910617-9541,74zp2xrp@gmail.com,60843690927,Conventional,False,Public Bank
594043FB-7AA,14889537672,E-Wallet (Individual),Vijay Raman,NRIC,790526-6016,k84tir65@gmail.com,60740815306,Conventional,False,Public Bank
B443F2B9-083,27377390369,Savings,Jian Ho,NRIC,740201-8964,cxjnr8wf@outlook.com,60547139205,Conventional,False,Alliance Bank
24191397-496,12652082607,E-Wallet (Individual),Mohd bin Said,NRIC,750117-7591,9ldidqy2@gmail.com,60424480270,Conventional,False,RHB Bank
F7E1362B-7EA,22576817596,E-Wallet (Individual),Hui Tan,NRIC,751003-8146,hf7rpyov@gmail.com,60573009828,Conventional,False,CIMB
DE241533-128,49845753364,Savings,Ismail bin Razali,NRIC,790902-6666,mmtylecd@outlook.com,60214091270,Conventional,False,HSBC Bank
C8753E62-B1C,71085343696,E-Wallet (Individual),Omar bin Ahmad,NRIC,530409-1129,48h9q4k6@yahoo.com,60721062080,Conventional,False,Maybank
8010834F-FB2,69426758114,Savings,Omar bin Ahmad,NRIC,930207-7383,517lrvgf@gmail.com,60876581462,Conventional,False,CIMB
5CFF849E-CCE,64712749774,Savings,Mei Fong Chen,NRIC,660308-1798,j89wubgd@gmail.com,60402216056,Conventional,False,Alliance Bank
18609F26-C00,45462217449,Savings,Ravi Krishnan,NRIC,641104-6682,uxttbw1i@gmail.com,60134050832,Conventional,False,CIMB
3F8AF269-2B2,43049071120,E-Wallet (Individual),Boon Ng,NRIC,970627-2082,9ibh7kh9@gmail.com,60400305021,Conventional,False,CIMB
A6CF1771-2E5,61593264304,Savings,Anand Singh,NRIC,950320-3227,3wer3dgd@gmail.com,60315096538,Conventional,False,Maybank
0710237F-5E7,24183651858,Savings,Halimah binti Abdullah,NRIC,841122-3187,30kfggb6@hotmail.com,60175450414,Conventional,False,Alliance Bank
E146C0C4-66D,56812190531,E-Wallet (Individual),Sarita Singh,NRIC,801119-7970,nrx2c3w2@outlook.com,60531861713,Conventional,False,Maybank
3B90E31A-79A,91786155631,E-Wallet (Individual),Li Hua Wong,NRIC,610418-2628,32qf2hke@hotmail.com,60214194185,Conventional,False,Maybank
7A61B194-6DE,23546899528,Savings,Deepa Nair,NRIC,741223-4491,yn5p673m@yahoo.com,60763617020,Conventional,False,Touch n Go
D28CDEE3-D84,90295092528,Savings,Mohd bin Ismail,NRIC,580124-7505,m0d2jmuz@outlook.com,60127485935,Conventional,False,CIMB
F674D965-30C,30148918979,Savings,Srinivas Raman,NRIC,800904-1805,id0u9lff@hotmail.com,60559865814,Conventional,False,Public Bank
F0A5EF7F-498,93473069034,E-Wallet (Individual),Anita Raman,NRIC,800514-8216,f3ulo7qd@outlook.com,60229041104,Conventional,False,Alliance Bank
23C954D1-0AF,88521133129,Savings,Li Hua Chong,NRIC,820303-8019,it5vx0ax@outlook.com,60224733312,Conventional,False,HSBC Bank
1FCB9D82-DA9,20131117373,E-Wallet (Individual),Jian Chong,NRIC,570519-8846,r5hpgaem@outlook.com,60712204612,Conventional,False,CIMB
2F5EBEEB-CBE,75890815970,Savings,Zain bin Abdullah,NRIC,700204-8025,huhnxbx1@outlook.com,60817420546,Conventional,False,CIMB
7296AECF-5F2,45038013658,Savings,Anand Gopal,NRIC,570201-6223,ds8q4dke@yahoo.com,60721406272,Conventional,False,Maybank
D87B3F73-722,23890310342,Savings,Ah Hock Tan,NRIC,601104-3302,abvc0zzr@gmail.com,60262729915,Conventional,False,RHB Bank
19DD5CFF-1F9,12697347132,E-Wallet (Individual),Sarita Nair,NRIC,691107-7599,68c9yvcu@yahoo.com,60845773325,Conventional,False,CIMB
411E8406-949,56981084933,Savings,Deepa Nair,NRIC,660822-9309,afg8w3so@outlook.com,60810093338,Conventional,False,Public Bank
CE8513F1-53A,26074730405,Savings,Srinivas Singh,NRIC,700616-7345,l9m1uxsg@outlook.com,60445955144,Conventional,False,RHB Bank
26781713-48C,88304302505,Savings,Xiu Ying Ng,NRIC,691121-9211,4py77oms@yahoo.com,60533406858,Conventional,False,Public Bank
6DB47FCA-AD7,55507328054,E-Wallet (Individual),Yan Chen,NRIC,930817-5968,y0b18jlc@gmail.com,60778590859,Conventional,False,Touch n Go
606672D4-35C,78631256439,Savings,Rajesh Krishnan,NRIC,600704-3394,7p9v8vxo@outlook.com,60663648083,Conventional,False,HSBC Bank
622F9F82-505,87119750759,E-Wallet (Individual),Boon Lim,NRIC,880307-2196,1bfbu9ca@gmail.com,60142397531,Conventional,False,CIMB
E996BC75-D61,97208005509,Savings,Sarita Gopal,NRIC,771212-4482,rdesockc@yahoo.com,60929163621,Conventional,False,Touch n Go
01279206-2DA,25271595381,Savings,Zarina binti Yusof,NRIC,550811-3081,a922w6gp@hotmail.com,60433334239,Conventional,False,Alliance Bank
32C2D649-7CC,47661667599,Savings,Boon Wong,NRIC,681202-6285,wiykwe7d@outlook.com,60429232825,Conventional,False,CIMB
8A8CB9AC-C87,24080068682,E-Wallet (Individual),Ah Hock Wong,NRIC,850717-2792,bqcgkuku@yahoo.com,60134844795,Conventional,False,Public Bank
62A83F09-473,93906193530,Savings,Boon Wong,NRIC,791208-5760,m9hp290w@outlook.com,60858290050,Conventional,False,Maybank
4C168715-532,65436451320,Savings,Zain bin Yusof,NRIC,790518-6158,iqzawryx@yahoo.com,60389985599,Conventional,False,HSBC Bank
D6F687FA-E8C,71383577315,E-Wallet (Individual),Yan Chen,NRIC,671008-6881,g2thpbuq@outlook.com,60865987945,Conventional,False,RHB Bank
DD2629D9-EFA,86021068845,Savings,Chee Keong Tan,NRIC,921218-4091,zg6lcb6e@hotmail.com,60177102203,Conventional,False,RHB Bank
0B740E27-70A,63516355850,E-Wallet (Individual),Lakshmi Raman,NRIC,630825-9970,gkh5ik5r@gmail.com,60945295542,Conventional,False,Public Bank
DCEC9578-BCC,34050056100,E-Wallet (Individual),Razak bin Ibrahim,NRIC,810602-7977,2epa60td@gmail.com,60981590855,Conventional,False,RHB Bank
407DD46D-053,89535170631,Savings,Ismail bin Said,NRIC,870602-6833,b3ezbqbk@hotmail.com,60232733304,Conventional,False,Maybank
CAD3622B-DC4,14152635771,E-Wallet (Individual),Anand Krishnan,NRIC,840306-5057,xpusisaw@yahoo.com,60958377230,Conventional,False,Maybank
D605C820-6B0,95857436661,E-Wallet (Individual),Mei Fong Ng,NRIC,880220-7578,6mxbd6x0@gmail.com,60254965424,Conventional,False,HSBC Bank
9DB7D433-CD9,28741993810,E-Wallet (Individual),Prakash Nair,NRIC,631119-5675,2mslnhta@outlook.com,60320759863,Conventional,False,Maybank
64F09144-ACF,85069578387,Savings,Maya Raman,NRIC,690504-7781,nv0rvk5v@yahoo.com,60116321218,Conventional,False,Alliance Bank
6EF01658-66D,21350409928,E-Wallet (Individual),Aisyah binti Yusof,NRIC,991128-6038,w176qqzz@hotmail.com,60336952865,Conventional,False,HSBC Bank
791324B1-B02,82282601667,Savings,Muhammad bin Ibrahim,NRIC,610808-7534,rtpzv1mi@hotmail.com,60685180769,Conventional,False,CIMB
408C9DD3-2D6,90643177067,E-Wallet (Individual),Jian Lee,NRIC,500314-7081,zybyt8b7@hotmail.com,60861767776,Conventional,False,CIMB
83796D1E-E30,33087351803,E-Wallet (Individual),Mohd bin Mahmood,NRIC,521008-6086,rschfgrr@gmail.com,60850164792,Conventional,False,Alliance Bank
CCF77657-F5D,41346631478,E-Wallet (Individual),Aminah binti Said,NRIC,560124-6846,t8933yxl@gmail.com,60805080436,Conventional,False,Touch n Go
E78334EE-DA9,92940410327,E-Wallet (Individual),Ismail bin Ahmad,NRIC,801223-1905,ux56yg3r@outlook.com,60490514126,Conventional,False,HSBC Bank
B7D7C7B4-205,23239391796,Savings,Li Hua Chen,NRIC,950910-7920,la1nqkev@gmail.com,60733884819,Conventional,False,Touch n Go
A5A75C26-959,99026606938,Savings,Omar bin Hassan,NRIC,940802-6879,mvare07b@gmail.com,60417619857,Conventional,False,RHB Bank
E7B83CCD-803,28864296353,E-Wallet (Individual),Zain bin Abdullah,NRIC,510911-9485,cufvoz3e@yahoo.com,60146710480,Conventional,False,Alliance Bank
03B1E101-BC9,77577081759,Savings,Halimah binti Abdullah,NRIC,681026-2529,o9cyzttx@gmail.com,60542473435,Conventional,False,Alliance Bank
713DC73E-552,77770552591,Savings,Ah Hock Lim,NRIC,571105-4322,e0oyc8r4@gmail.com,60464718663,Conventional,False,HSBC Bank
1EB10F4D-BE5,56832206533,Savings,Vijay Singh,NRIC,890804-1614,xhypt8ka@hotmail.com,60512680252,Conventional,False,CIMB
F3D32263-4A5,18597922800,Savings,Hui Wong,NRIC,610121-7133,xzl20trp@hotmail.com,60390755306,Conventional,False,Public Bank
000E9703-E57,75524315953,E-Wallet (Individual),Vijay Nair,NRIC,631118-1517,m3zg9id1@outlook.com,60937053399,Conventional,False,Maybank
0E1DC297-0B1,76166699814,E-Wallet (Individual),Deepa Nair,NRIC,800812-5941,fhqkihqv@hotmail.com,60785560959,Conventional,False,HSBC Bank
3A65A8E7-46E,58884651189,Savings,Nur binti Ismail,NRIC,540807-9652,igmao7sq@outlook.com,60471959237,Conventional,False,Public Bank
E9217B16-9A2,82535455046,E-Wallet (Individual),Abdul bin Ali,NRIC,790801-5090,9kqfpjuo@hotmail.com,60459849591,Conventional,False,CIMB
7D3EB125-94D,75473472098,E-Wallet (Individual),Zain bin Razali,NRIC,791107-5009,eyo75yt9@outlook.com,60452224343,Conventional,False,CIMB
46916BAF-F47,24313509706,E-Wallet (Individual),Noraini binti Ibrahim,NRIC,590913-3425,cta9ymw6@gmail.com,60811359668,Conventional,False,HSBC Bank
562A5768-6AD,94839098933,E-Wallet (Individual),Li Hua Lee,NRIC,630126-7053,nj2ta7ok@gmail.com,60508935782,Conventional,False,Touch n Go
8E228F04-BBF,27425048806,E-Wallet (Individual),Jing Chen,NRIC,960103-1231,knf5bx8i@outlook.com,60586321624,Conventional,False,Maybank
BCB937F8-930,61201331366,Savings,Ravi Singh,NRIC,910603-1174,mkc74myv@yahoo.com,60264904944,Conventional,False,Touch n Go
53C8082B-0E6,84834088995,Savings,Mei Ling Chen,NRIC,620122-5582,yifb73k1@gmail.com,60724240501,Conventional,False,RHB Bank
52A70F5F-535,96565247574,E-Wallet (Individual),Rosmah binti Abdullah,NRIC,530516-8838,9f88z9ar@yahoo.com,60268685413,Conventional,False,CIMB
54311B9C-651,92026037034,E-Wallet (Individual),Mei Fong Tan,NRIC,960816-9370,5zjl2ez6@outlook.com,60595916309,Conventional,False,Public Bank
641C8C7C-E64,83300850390,Savings,Sarita Gopal,NRIC,540203-2020,xsc8hww6@gmail.com,60643219204,Conventional,False,RHB Bank
D6B5EE0A-AE5,38967178086,Savings,Mei Ling Tan,NRIC,850912-9577,34xo8bl7@yahoo.com,60163531881,Conventional,False,RHB Bank
7066768C-D8B,47840360264,Savings,Nur binti Ibrahim,NRIC,990814-4009,xwxsa5ep@hotmail.com,60245340067,Conventional,False,HSBC Bank
3238FDC4-BC7,63496063983,E-Wallet (Individual),Omar bin Razali,NRIC,730418-1661,c5mjzgxy@hotmail.com,60350052571,Conventional,False,CIMB
D9C755C3-5C1,87840109230,Savings,Farid bin Yusof,NRIC,621021-8923,qvq2wa5f@hotmail.com,60103136846,Conventional,False,Touch n Go
9C52FBCC-4B6,46192647899,Savings,Ramlah binti Ahmad,NRIC,540727-3362,pr21immz@hotmail.com,60262798632,Conventional,False,RHB Bank
5ACF9F31-585,31441135346,E-Wallet (Individual),Indira Raman,NRIC,550609-4505,cnc6d56j@hotmail.com,60577515002,Conventional,False,RHB Bank
E93B70CF-848,99961615358,Savings,Hakim bin Ahmad,NRIC,600304-4261,engw9dop@gmail.com,60464713711,Conventional,False,Maybank
7E02D8F4-D15,69508091650,Savings,Vijay Krishnan,NRIC,821201-7342,p6d23zao@yahoo.com,60997176696,Conventional,False,RHB Bank
A3DE15D9-735,32641004304,Savings,Jian Lee,NRIC,550702-9746,l8xs99ak@outlook.com,60861404898,Conventional,False,Maybank
3094FFFF-848,59059396069,Savings,Kai Ho,NRIC,710109-5065,jshdabbe@outlook.com,60764907479,Conventional,False,HSBC Bank
C74F8FBD-EC3,31412345206,Savings,Vijay Krishnan,NRIC,880913-1883,yooqk4hj@hotmail.com,60964264347,Conventional,False,Touch n Go
8E955133-3AC,46621512079,Savings,Hui Chong,NRIC,830312-8465,n9rsxpdk@hotmail.com,60965514020,Conventional,False,Touch n Go
97F1B421-1A1,90272794686,E-Wallet (Individual),Deepa Raman,NRIC,750718-8343,m1h6zyhh@outlook.com,60471000286,Conventional,False,HSBC Bank
9BC97BFD-D85,34686442292,Savings,Zaleha binti Hassan,NRIC,640219-4527,hcvwhjez@outlook.com,60961932124,Conventional,False,Alliance Bank
9E984227-B2E,72304990704,Savings,Vijay Krishnan,NRIC,870325-9560,lhft5gh4@outlook.com,60704288925,Conventional,False,Touch n Go
6E418060-B9E,95468223304,Savings,Noraini binti Yusof,NRIC,821224-7174,uik41l1l@outlook.com,60402136657,Conventional,False,Touch n Go
38400832-268,85866965002,Savings,Ismail bin Yusof,NRIC,840604-8225,quiod1vi@gmail.com,60240373486,Conventional,False,Maybank
94430786-600,87684029571,Savings,Priya Singh,NRIC,610628-1365,oig5h0p8@gmail.com,60932080018,Conventional,False,Public Bank
CB6F40D1-F7A,83830189270,Savings,Ismail bin Ibrahim,NRIC,900811-5664,vy7ghdnw@outlook.com,60140831965,Conventional,False,RHB Bank
18FB1D63-C5E,35901586259,E-Wallet (Individual),Mei Fong Wong,NRIC,730809-7144,ok7ritc2@gmail.com,60316978120,Conventional,False,Maybank
03DAF618-0AC,78250851034,E-Wallet (Individual),Mei Fong Wong,NRIC,910611-1108,n9jke5zd@yahoo.com,60884716851,Conventional,False,CIMB
5350D9B0-631,26836760276,Savings,Vijay Singh,NRIC,720428-7465,51erkt90@yahoo.com,60209884712,Conventional,False,HSBC Bank
91303685-051,77882793599,Savings,Mohan Nair,NRIC,571112-3579,2xqe6jzg@outlook.com,60260755674,Conventional,False,Maybank
3906A8CD-F26,63720447024,Savings,Siti binti Ali,NRIC,870118-7785,mctt8gia@gmail.com,60808296294,Conventional,False,HSBC Bank
3CCCAD4E-A3A,80240250664,Savings,Indira Krishnan,NRIC,780902-1533,noaxdyb1@gmail.com,60802362308,Conventional,False,Public Bank
91789C74-6D9,71827808213,E-Wallet (Individual),Noraini binti Razali,NRIC,960416-6421,1vuvtf5r@gmail.com,60280497610,Conventional,False,RHB Bank
A3DCD97F-4EE,62665333386,E-Wallet (Individual),Ahmad bin Said,NRIC,680720-7964,4j56vk75@gmail.com,60921973374,Conventional,False,RHB Bank
A84D4568-B87,51550857670,Savings,Ahmad bin Hassan,NRIC,880709-1403,evnk7zl5@hotmail.com,60394904003,Conventional,False,Public Bank
337C37AF-347,97334847261,Savings,Ravi Nair,NRIC,770820-9228,1usx06ca@outlook.com,60246407074,Conventional,False,Public Bank
22A20215-A62,62444183716,E-Wallet (Individual),Ravi Patel,NRIC,690104-6231,pfqjviq0@gmail.com,60323994906,Conventional,False,Touch n Go
EAC23E57-D07,64755386193,Savings,Azman bin Ali,NRIC,901012-2658,hee12zr3@hotmail.com,60460578407,Conventional,False,CIMB
2362F6B2-F0A,32264911136,E-Wallet (Individual),Razak bin Yusof,NRIC,880503-1700,9517868k@yahoo.com,60106634313,Conventional,False,CIMB
EEA43393-C2C,29186418598,E-Wallet (Individual),Anita Nair,NRIC,790512-2134,sgrvk6r9@outlook.com,60258406086,Conventional,False,RHB Bank
3A0870F5-70F,18736817392,E-Wallet (Individual),Halimah binti Abdullah,NRIC,750707-8968,7ofb95tj@yahoo.com,60967752475,Conventional,False,RHB Bank
4DCE6194-5F2,63465126022,E-Wallet (Individual),Mohan Singh,NRIC,690620-5959,osmpygqx@gmail.com,60312270556,Conventional,False,HSBC Bank
623A7D73-C72,15193348828,E-Wallet (Individual),Hakim bin Mahmood,NRIC,920306-7916,k2hzrjpp@hotmail.com,60532821527,Conventional,False,Maybank
B30044BA-658,90096296639,E-Wallet (Individual),Anand Raman,NRIC,850316-8924,inf2cb0t@yahoo.com,60628925347,Conventional,False,Public Bank
C8DFCE0B-7A6,34209377861,Savings,Hui Lim,NRIC,590310-3719,q19xntrg@outlook.com,60120352364,Conventional,False,Touch n Go
3D98DC70-BEE,44245376535,E-Wallet (Individual),Mei Ling Lim,NRIC,610310-9273,tw4y79xg@gmail.com,60469504823,Conventional,False,Alliance Bank
E98A29A4-EF8,68391340467,Savings,Hassan bin Mahmood,NRIC,671124-4485,6pc8kjaz@outlook.com,60306169147,Conventional,False,HSBC Bank
FE6B2C60-F4D,56412230220,Savings,Siti binti Ahmad,NRIC,720625-9608,rntzwgnv@outlook.com,60355643771,Conventional,False,Alliance Bank
895F59BC-F9F,17688861925,Savings,Ah Hock Ho,NRIC,930727-6790,43b3qaeg@outlook.com,60984051659,Conventional,False,CIMB
6E5622DF-CDA,72765583792,Savings,Mei Fong Chen,NRIC,730417-6767,ql8w85wp@yahoo.com,60368366129,Conventional,False,Alliance Bank
CC5D87DB-D52,92003290320,E-Wallet (Individual),Ah Hock Tan,NRIC,620712-3937,4oep6gt0@gmail.com,60550949798,Conventional,False,HSBC Bank
25BD0E55-EEB,24194537275,Savings,Mariam binti Ali,NRIC,550109-5392,x7csz5b0@hotmail.com,60797578037,Conventional,False,HSBC Bank
130B8B9B-BC4,31584541217,Savings,Suresh Patel,NRIC,590103-1769,c3eiti6b@outlook.com,60805118134,Conventional,False,RHB Bank
633A4713-FA3,80201724618,E-Wallet (Individual),Mohan Krishnan,NRIC,640802-7763,ahjmnucj@yahoo.com,60866060942,Conventional,False,RHB Bank
526837D1-13A,12659540363,Savings,Hakim bin Mahmood,NRIC,911008-3468,1huf6pms@gmail.com,60802518446,Conventional,False,CIMB
D3C985A9-EC5,51648255194,E-Wallet (Individual),Mariam binti Ahmad,NRIC,710212-2298,xtxflozk@hotmail.com,60664235848,Conventional,False,RHB Bank
D0C3B951-55B,34394060337,E-Wallet (Individual),Aisyah binti Razali,NRIC,571122-8731,u64t9s86@gmail.com,60432503992,Conventional,False,RHB Bank
CCC46D15-99A,25543838095,E-Wallet (Individual),Yan Lee,NRIC,751210-9355,wdem0e7b@yahoo.com,60892495712,Conventional,False,Alliance Bank
91EB7426-390,34516542765,E-Wallet (Individual),Ah Hock Chen,NRIC,860818-4893,ipe967gq@outlook.com,60232357602,Conventional,False,Touch n Go
5A655B87-5E2,59966602341,E-Wallet (Individual),Ali bin Ahmad,NRIC,620310-8260,ka6z39cr@gmail.com,60838619241,Conventional,False,Touch n Go
23D36E10-FBB,26397066513,E-Wallet (Individual),Ahmad bin Said,NRIC,930608-3451,s1ca8o7v@outlook.com,60193482395,Conventional,False,Touch n Go
68DA2003-54B,85344203874,E-Wallet (Individual),Li Hua Lim,NRIC,870421-2537,zejrgrcr@yahoo.com,60695669109,Conventional,False,Touch n Go
5F59A7C9-3C4,22130039122,Savings,Yan Ho,NRIC,660707-2653,tzb7uxth@gmail.com,60972828601,Conventional,False,CIMB
44F3094F-52D,48887596340,Savings,Wei Tan,NRIC,990311-6562,9013fyin@yahoo.com,60423301800,Conventional,False,CIMB
FCBDE8CB-19C,37748915080,Savings,Fatimah binti Hassan,NRIC,790208-9727,01864q43@outlook.com,60718505392,Conventional,False,Alliance Bank
B732D47A-849,31307780580,Savings,Anita Gopal,NRIC,911014-1565,p1kf4588@gmail.com,60368904192,Conventional,False,Touch n Go
32901CF8-0C4,26053732703,E-Wallet (Individual),Zaleha binti Said,NRIC,611127-3735,62gpxebk@gmail.com,60391806339,Conventional,False,Alliance Bank
BD629297-D90,36697731746,Savings,Priya Krishnan,NRIC,850317-3098,hdi1larw@gmail.com,60422032954,Conventional,False,Touch n Go
CE9814A5-DC9,41938037276,Savings,Noraini binti Ismail,NRIC,920608-9950,x5wrsuji@yahoo.com,60879336047,Conventional,False,CIMB
AF9093B0-CBD,97039536862,Savings,Ravi Patel,NRIC,780405-1140,oj42q893@gmail.com,60822688066,Conventional,False,Alliance Bank
FFF52D08-63F,42308074253,Savings,Kai Lee,NRIC,840111-9884,d82wnbrn@outlook.com,60926909184,Conventional,False,HSBC Bank
C538AC9A-797,12569159506,Savings,Vijay Singh,NRIC,701215-2990,mmi3qopm@outlook.com,60128944293,Conventional,False,Public Bank
3B57D99F-FE1,43613191885,E-Wallet (Individual),Jian Ng,NRIC,940312-3693,3pd7dnjk@gmail.com,60811244707,Conventional,False,RHB Bank
1599B9E2-8EE,45351321337,Savings,Deepa Krishnan,NRIC,500314-4200,mpd6ljrw@outlook.com,60124998319,Conventional,False,Maybank
DFEE0C3E-772,26874744565,E-Wallet (Individual),Priya Raman,NRIC,790401-4928,9dc2ewcf@hotmail.com,60743704514,Conventional,False,Public Bank
20C91CAE-31E,82150648179,Savings,Mohan Krishnan,NRIC,930906-6360,erp0fpli@yahoo.com,60710775198,Conventional,False,Touch n Go
9B8B0031-B9E,14929132581,Savings,Boon Wong,NRIC,751022-7314,sx25p4rm@outlook.com,60671329243,Conventional,False,Maybank
CC67342B-3E7,87399321743,Savings,Hakim bin Yusof,NRIC,890328-8046,ig95vvfw@gmail.com,60480380885,Conventional,False,Public Bank
BC38B7C5-518,56555607421,E-Wallet (Individual),Jian Ho,NRIC,680408-1882,5m4a1jtp@gmail.com,60298133215,Conventional,False,Alliance Bank
93F4F12F-FD5,70354279015,Savings,Hafiz bin Razali,NRIC,601128-5346,1ssbqkd9@gmail.com,60926204695,Conventional,False,HSBC Bank
3D712972-5EE,19869443990,Savings,Hakim bin Razali,NRIC,551013-4002,hnf0aczl@gmail.com,60483249745,Conventional,False,RHB Bank
21B108E1-223,45643240534,Savings,Zarina binti Ali,NRIC,530117-7161,0ujj5dxy@hotmail.com,60568975014,Conventional,False,Alliance Bank
20DB12F2-8D4,42580934676,E-Wallet (Individual),Priya Krishnan,NRIC,830210-6805,x2wzyya5@hotmail.com,60627808281,Conventional,False,Maybank
ED3F0E3F-F7E,19021379279,E-Wallet (Individual),Priya Krishnan,NRIC,561122-9576,oasj5y3a@outlook.com,60250030845,Conventional,False,Alliance Bank
2D20DA79-8C0,22996924560,Savings,Lakshmi Gopal,NRIC,720327-1046,i23o34e7@yahoo.com,60742837856,Conventional,False,HSBC Bank
A659FC38-74F,13685638270,Savings,Maya Singh,NRIC,990501-8595,i3nb387x@outlook.com,60979818125,Conventional,False,Public Bank
4133FCCF-413,21532198956,Savings,Farid bin Hassan,NRIC,670316-6681,yagqpsvv@outlook.com,60528328008,Conventional,False,RHB Bank
405E2108-394,40152687602,E-Wallet (Individual),Deepa Nair,NRIC,860704-1300,sjvinl4v@yahoo.com,60265859552,Conventional,False,Maybank
D5F6CD6C-A1E,42818879078,Savings,Jing Chen,NRIC,901007-4863,hoi7dkqt@hotmail.com,60781118754,Conventional,False,Public Bank
DB402B70-159,32804681902,Savings,Zarina binti Said,NRIC,610509-4118,flyimhhe@outlook.com,60107521049,Conventional,False,Touch n Go
6FD8918B-896,42290789411,Savings,Lakshmi Krishnan,NRIC,741218-5888,i2xtj2t3@hotmail.com,60758021258,Conventional,False,HSBC Bank
86B37370-D19,64782875759,Savings,Srinivas Singh,NRIC,920907-3323,xp3gsa7n@outlook.com,60426019486,Conventional,False,HSBC Bank
46A9A82D-DB5,90709093291,Savings,Mei Ling Wong,NRIC,510515-7042,cq0d0ema@outlook.com,60999473243,Conventional,False,RHB Bank
10712DF2-1F0,10815239572,E-Wallet (Individual),Razak bin Ismail,NRIC,970222-1798,efkmmkrn@yahoo.com,60531876784,Conventional,False,Touch n Go
C649B9E8-93B,83924804655,Savings,Yan Ng,NRIC,851217-9535,p2rz8ge7@hotmail.com,60802669146,Conventional,False,CIMB
A59B5043-EF0,75742821814,Savings,Farid bin Hassan,NRIC,870701-4532,tct8e4hb@hotmail.com,60999826501,Conventional,False,Touch n Go
F240765A-177,70221105853,E-Wallet (Individual),Azman bin Ahmad,NRIC,640918-1633,h8k4rpxr@hotmail.com,60846222691,Conventional,False,Touch n Go
E611CD4A-07C,71319026599,E-Wallet (Individual),Hui Ho,NRIC,971119-5631,2qbg9659@outlook.com,60261750239,Conventional,False,CIMB
6E0AC103-FA9,40880717104,Savings,Ah Hock Tan,NRIC,781019-2941,ziplqypb@hotmail.com,60562853801,Conventional,False,RHB Bank
A0284CD3-271,30371013378,Savings,Nur binti Ibrahim,NRIC,680508-1081,2zoi00uv@gmail.com,60396800113,Conventional,False,HSBC Bank
E96852A2-FCF,26615188364,E-Wallet (Individual),Sarita Patel,NRIC,821005-1255,up5y17w1@yahoo.com,60175074501,Conventional,False,RHB Bank
0F4B9F49-934,81571566236,E-Wallet (Individual),Srinivas Raman,NRIC,820119-2762,svlc8nwu@outlook.com,60530482665,Conventional,False,Maybank
E799443D-9C6,93975477621,Savings,Mohd bin Ali,NRIC,810501-3291,5i667ro6@yahoo.com,60297638496,Conventional,False,Maybank
7CBEF41B-923,88736062262,E-Wallet (Individual),Sarita Gopal,NRIC,630727-3837,dgvpbc5y@hotmail.com,60279350646,Conventional,False,Touch n Go
B4EA6686-F3E,45036198006,Savings,Abdul bin Ismail,NRIC,710618-8861,srk6s87e@outlook.com,60734562226,Conventional,False,Maybank
7AA00559-BC1,35229559409,E-Wallet (Individual),Srinivas Gopal,NRIC,790819-6273,c0dastr9@hotmail.com,60650083506,Conventional,False,Maybank
B6EBD301-C9B,63221456259,Savings,Omar bin Ibrahim,NRIC,790412-3491,wmyoxypy@outlook.com,60340572234,Conventional,False,CIMB
E3A1C5CB-EE8,61764510970,Savings,Vijay Patel,NRIC,751016-1644,25efz63w@yahoo.com,60869816812,Conventional,False,Touch n Go
F2EAE532-15C,20447121737,Savings,Mohan Singh,NRIC,550302-5269,d6qjoszx@gmail.com,60165670854,Conventional,False,HSBC Bank
AB514EF0-336,95377954584,Savings,Chee Keong Ho,NRIC,750801-5934,4mpuxlpa@gmail.com,60845433209,Conventional,False,Maybank
978CE634-87A,13877389050,Savings,Ismail bin Yusof,NRIC,751023-5897,cisw6jvg@outlook.com,60501455309,Conventional,False,Alliance Bank
6E9E135D-661,79393349482,E-Wallet (Individual),Xiu Ying Chong,NRIC,650707-6921,y788yc6a@gmail.com,60949944289,Conventional,False,Touch n Go
0C4ACB43-D2D,55813132793,E-Wallet (Individual),Jing Tan,NRIC,920924-5667,eyd0gfx3@yahoo.com,60315400705,Conventional,False,Maybank
48738272-8F5,73567633078,Savings,Mohd bin Abdullah,NRIC,670919-1480,s31d0ubo@hotmail.com,60370080514,Conventional,False,RHB Bank
B0CD4252-325,41762378869,E-Wallet (Individual),Kai Chen,NRIC,580120-6142,4aovif7c@yahoo.com,60600878505,Conventional,False,Touch n Go
C069F179-424,64277622591,Savings,Suresh Singh,NRIC,610718-2670,h932aj3t@yahoo.com,60809561890,Conventional,False,Alliance Bank
4B5708A1-A3D,85799883881,Savings,Hassan bin Ibrahim,NRIC,980124-7036,e3a0dz6w@gmail.com,60995099860,Conventional,False,Maybank
FDC8C540-423,96618101080,E-Wallet (Individual),Muhammad bin Ismail,NRIC,820501-7192,4nxfxtmf@outlook.com,60143454474,Conventional,False,Alliance Bank
F541F485-2D7,19609208837,E-Wallet (Individual),Halimah binti Mahmood,NRIC,520903-1565,dup4qvqk@yahoo.com,60747695031,Conventional,False,Alliance Bank
